opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,manager,regional_office,deal_won
I5FVCO24,Jonathan Berthelot,GTXPro,Cancity,Won,2017-07-28,2017-07-29,4671.0,retail,2001.0,718.62,2448.0,United States,Unknown,Unknown,1096.0,Melvin Marxen,Central,1
WTG4IAG0,Kami Bicknell,MG Special,Labdrill,Lost,2017-07-28,2017-07-29,0.0,medical,1985.0,2741.37,9226.0,United States,Unknown,MG,55.0,Summer Sewald,West,0
NFKUICVA,Kami Bicknell,GTX Basic,Singletechno,Won,2017-07-28,2017-11-15,518.0,retail,1996.0,2214.94,5374.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
V3G1HBTZ,Lajuana Vencill,GTX Basic,Nam-zim,Engaging,2017-07-28,2017-08-02,472.0,services,1987.0,405.59,1179.0,Brazil,Warephase,GTX,550.0,Dustin Brinkmann,Central,0
XV41LZYE,Lajuana Vencill,GTX Basic,unknow,Engaging,2017-07-28,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
0RI2I8ZL,Lajuana Vencill,GTX Basic,unknow,Engaging,2017-07-28,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
7W9S4DCZ,Lajuana Vencill,MG Special,Dalttechnology,Engaging,2017-07-28,2017-08-02,472.0,software,2013.0,98.79,96.0,United States,Bubba Gump,MG,55.0,Dustin Brinkmann,Central,0
3L3W9W8I,Marty Freudenburg,GTX Basic,unknow,Engaging,2017-07-28,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Melvin Marxen,Central,0
WL6CZ7N4,Marty Freudenburg,GTX Plus Basic,unknow,Engaging,2017-07-28,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Melvin Marxen,Central,0
8UCQBI6J,Marty Freudenburg,GTXPro,Cancity,Won,2017-07-28,2017-07-29,4172.0,retail,2001.0,718.62,2448.0,United States,Unknown,Unknown,1096.0,Melvin Marxen,Central,1
M5FP7HGQ,Moses Frase,MG Special,unknow,Engaging,2017-07-28,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Dustin Brinkmann,Central,0
Q8Q4R3SW,Moses Frase,GTX Plus Pro,dambase,Lost,2017-07-28,2017-08-10,0.0,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,5482.0,Dustin Brinkmann,Central,0
SJ3QA8KP,Niesha Huffines,MG Advanced,Treequote,Engaging,2017-07-28,2017-08-02,472.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,MG,3393.0,Melvin Marxen,Central,0
BZNGP0DN,Reed Clapper,MG Special,Massive Dynamic,Won,2017-07-28,2017-08-10,53.0,entertainment,1989.0,665.06,1095.0,United States,Unknown,MG,55.0,Rocco Neubert,East,1
M2ZRU2UH,Rosalina Dieter,GTX Basic,unknow,Engaging,2017-07-28,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Celia Rouche,West,0
Z31RDLIF,Rosie Papadopoulos,MG Advanced,Gekko & Co,Lost,2017-07-28,2017-11-27,0.0,retail,1990.0,2520.83,3502.0,United States,Unknown,MG,3393.0,Cara Losch,East,0
NX2EICNQ,Versie Hillebrand,GTX Basic,Kan-code,Engaging,2017-07-28,2017-08-02,472.0,software,1982.0,11698.03,34288.0,United States,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
E4KNZB95,Versie Hillebrand,MG Special,Bioholding,Won,2017-07-28,2017-08-19,53.0,medical,2012.0,587.34,1356.0,Philipines,Unknown,MG,55.0,Dustin Brinkmann,Central,1
PJDA3RWU,Versie Hillebrand,MG Special,Condax,Won,2017-07-28,2017-08-03,60.0,medical,2017.0,4.54,9.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,1
YUORNX7C,Versie Hillebrand,MG Special,Inity,Won,2017-07-28,2017-11-01,53.0,marketing,1986.0,2403.58,8801.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,1
0WJLKMUA,Violet Mclelland,GTXPro,Acme Corporation,Lost,2017-07-28,2017-07-29,0.0,technolgy,1996.0,1100.04,2822.0,United States,Unknown,Unknown,1096.0,Cara Losch,East,0
7XP06LUZ,Wilburn Farren,MG Special,Zathunicon,Lost,2017-07-28,2017-12-02,0.0,retail,2010.0,71.12,144.0,United States,Unknown,MG,55.0,Cara Losch,East,0
5BT0Y4MB,Zane Levy,GTX Basic,Green-Plus,Lost,2017-07-28,2017-07-30,0.0,services,2003.0,692.19,1922.0,United States,Unknown,GTX,550.0,Summer Sewald,West,0
T0TDA2O1,Anna Snelling,GTX Plus Pro,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,5482.0,Dustin Brinkmann,Central,0
B1ZN2CFP,Anna Snelling,MG Advanced,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Dustin Brinkmann,Central,0
WCCEBK6E,Anna Snelling,GTX Plus Pro,Isdom,Won,2017-07-29,2017-08-05,4603.0,medical,2002.0,3178.24,4540.0,United States,Unknown,GTX,5482.0,Dustin Brinkmann,Central,1
3A2CCWEG,Cecily Lampkin,MG Special,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Dustin Brinkmann,Central,0
5SCMRQ9N,Cecily Lampkin,GTX Basic,Finhigh,Won,2017-07-29,2017-09-05,610.0,finance,2006.0,1102.43,1759.0,United States,Unknown,GTX,550.0,Dustin Brinkmann,Central,1
4QQOSYGL,Corliss Cosme,MG Advanced,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Cara Losch,East,0
A3I4JHP0,Daniell Hammack,GTX Plus Basic,Konex,Won,2017-07-29,2017-08-06,1189.0,technolgy,1980.0,7708.38,13756.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,1
NJNY07JZ,Darcel Schlecht,GTX Basic,Codehow,Engaging,2017-07-29,2017-08-02,472.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,550.0,Melvin Marxen,Central,0
UWI771ZX,Darcel Schlecht,GTX Plus Basic,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Melvin Marxen,Central,0
YI1V6SOX,Darcel Schlecht,GTXPro,The New York Inquirer,Engaging,2017-07-29,2017-08-02,472.0,medical,1996.0,439.21,792.0,United States,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
PNTHPFHY,Darcel Schlecht,GTXPro,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
2I7IFY8D,Darcel Schlecht,GTXPro,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
T1SITEI0,Darcel Schlecht,MG Special,Singletechno,Engaging,2017-07-29,2017-08-02,472.0,retail,1996.0,2214.94,5374.0,United States,Unknown,MG,55.0,Melvin Marxen,Central,0
DOVFYIIO,Donn Cantrell,GTXPro,Massive Dynamic,Lost,2017-07-29,2017-07-30,0.0,entertainment,1989.0,665.06,1095.0,United States,Unknown,Unknown,1096.0,Rocco Neubert,East,0
BC53PQMQ,Donn Cantrell,GTX Plus Pro,Sumace,Won,2017-07-29,2017-07-31,5480.0,retail,2000.0,167.89,493.0,Romania,Unknown,GTX,5482.0,Rocco Neubert,East,1
AU1OZUN8,Elease Gluck,MG Special,Sonron,Won,2017-07-29,2017-11-02,56.0,telecommunications,1999.0,1699.85,5108.0,United States,Unknown,MG,55.0,Celia Rouche,West,1
09GK47AY,Garret Kinder,GTX Plus Basic,Ontomedia,Lost,2017-07-29,2017-08-02,0.0,employment,1997.0,882.12,2769.0,United States,Unknown,GTX,1096.0,Cara Losch,East,0
D6CRJSEP,Garret Kinder,GTX Plus Basic,Zotware,Won,2017-07-29,2017-09-16,983.0,software,1979.0,4478.47,13809.0,United States,Unknown,GTX,1096.0,Cara Losch,East,1
5G9WEZTP,Garret Kinder,GTXPro,Massive Dynamic,Won,2017-07-29,2017-08-16,5319.0,entertainment,1989.0,665.06,1095.0,United States,Unknown,Unknown,1096.0,Cara Losch,East,1
3FI1J4VO,Gladys Colclough,MG Special,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Melvin Marxen,Central,0
KRK5YFGW,James Ascencio,GTXPro,Konex,Won,2017-07-29,2017-08-08,4941.0,technolgy,1980.0,7708.38,13756.0,United States,Unknown,Unknown,1096.0,Summer Sewald,West,1
GJQFUUWI,James Ascencio,MG Advanced,Sunnamplex,Won,2017-07-29,2017-08-02,3260.0,marketing,2008.0,894.37,1593.0,Poland,Unknown,MG,3393.0,Summer Sewald,West,1
7BKYKVF2,Jonathan Berthelot,GTX Plus Basic,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Melvin Marxen,Central,0
6US3WW0M,Jonathan Berthelot,MG Special,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Melvin Marxen,Central,0
9M72KPA3,Kami Bicknell,GTX Plus Basic,Bluth Company,Engaging,2017-07-29,2017-08-02,472.0,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,GTX,1096.0,Summer Sewald,West,0
4OYGRQGO,Kami Bicknell,MG Advanced,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Summer Sewald,West,0
7SO4NKFP,Kami Bicknell,GTX Plus Basic,Hottechi,Lost,2017-07-29,2017-08-03,0.0,technolgy,1997.0,8170.38,16499.0,Korea,Unknown,GTX,1096.0,Summer Sewald,West,0
VZ1ETER5,Kami Bicknell,GTX Plus Pro,Goodsilron,Won,2017-07-29,2017-07-31,4842.0,marketing,2000.0,2952.73,5107.0,United States,Unknown,GTX,5482.0,Summer Sewald,West,1
YOFRJU68,Kami Bicknell,MG Advanced,Blackzim,Won,2017-07-29,2017-09-29,3463.0,retail,2009.0,497.11,1588.0,United States,Unknown,MG,3393.0,Summer Sewald,West,1
SPMQ0BHA,Lajuana Vencill,GTX Basic,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
ERTQ4SN3,Lajuana Vencill,MG Special,Zumgoity,Engaging,2017-07-29,2017-08-02,472.0,medical,1984.0,441.08,1210.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,0
F9V6EWDG,Lajuana Vencill,GTX Basic,Konmatfix,Lost,2017-07-29,2017-08-01,0.0,marketing,1985.0,375.43,1190.0,United States,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
FQI66XXN,Marty Freudenburg,GTX Basic,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Melvin Marxen,Central,0
5EFR0VAZ,Maureen Marcano,GTX Basic,Newex,Lost,2017-07-29,2017-07-30,0.0,services,1991.0,1012.72,3492.0,Germany,Unknown,GTX,550.0,Summer Sewald,West,0
4MTIOMFQ,Reed Clapper,GTXPro,Mathtouch,Won,2017-07-29,2017-08-08,4252.0,marketing,1984.0,3027.46,9516.0,Jordan,Unknown,Unknown,1096.0,Rocco Neubert,East,1
J096XFZG,Rosie Papadopoulos,GTXPro,Zotware,Won,2017-07-29,2017-09-04,4906.0,software,1979.0,4478.47,13809.0,United States,Unknown,Unknown,1096.0,Cara Losch,East,1
1RXGKOUE,Versie Hillebrand,GTX Plus Pro,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,5482.0,Dustin Brinkmann,Central,0
G40058T1,Versie Hillebrand,MG Special,Yearin,Engaging,2017-07-29,2017-08-02,472.0,retail,2005.0,2261.05,3851.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,0
TQZLDFIJ,Versie Hillebrand,MG Special,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Dustin Brinkmann,Central,0
4U2Z53VS,Versie Hillebrand,MG Special,Inity,Lost,2017-07-29,2017-08-10,0.0,marketing,1986.0,2403.58,8801.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,0
3SD04QJ4,Wilburn Farren,MG Advanced,unknow,Engaging,2017-07-29,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Cara Losch,East,0
ERD6D5K3,Anna Snelling,GTX Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
VVM42VWQ,Anna Snelling,GTX Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
MK380H70,Anna Snelling,MG Special,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Dustin Brinkmann,Central,0
5SNCUQ8Z,Anna Snelling,MG Special,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Dustin Brinkmann,Central,0
6YMJLH2F,Anna Snelling,GTX Plus Pro,Finhigh,Lost,2017-07-30,2017-08-07,0.0,finance,2006.0,1102.43,1759.0,United States,Unknown,GTX,5482.0,Dustin Brinkmann,Central,0
SP9W5IND,Boris Faz,MG Special,Acme Corporation,Engaging,2017-07-30,2017-08-02,472.0,technolgy,1996.0,1100.04,2822.0,United States,Unknown,MG,55.0,Rocco Neubert,East,0
P9EJ68SM,Cassey Cress,GTX Plus Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Rocco Neubert,East,0
IG540SIB,Cecily Lampkin,MG Advanced,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Dustin Brinkmann,Central,0
D6U1NYBU,Corliss Cosme,MG Advanced,Umbrella Corporation,Won,2017-07-30,2017-11-18,3113.0,finance,1998.0,2022.14,5113.0,United States,Unknown,MG,3393.0,Cara Losch,East,1
9Q2SYGPP,Daniell Hammack,GTX Plus Basic,Bluth Company,Won,2017-07-30,2017-08-10,1097.0,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,GTX,1096.0,Rocco Neubert,East,1
CUZDYOOO,Darcel Schlecht,GTX Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Melvin Marxen,Central,0
EY7OI10Z,Darcel Schlecht,GTX Plus Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Melvin Marxen,Central,0
R55U5QI4,Darcel Schlecht,GTX Plus Pro,Scottech,Engaging,2017-07-30,2017-08-02,472.0,marketing,2012.0,45.39,100.0,United States,Inity,GTX,5482.0,Melvin Marxen,Central,0
TJ95PY76,Darcel Schlecht,GTXPro,J-Texon,Engaging,2017-07-30,2017-08-02,472.0,retail,1989.0,1388.67,3583.0,United States,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
R6OZIG5J,Darcel Schlecht,MG Advanced,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Melvin Marxen,Central,0
DVT7NPEH,Darcel Schlecht,MG Advanced,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Melvin Marxen,Central,0
EY73E4ZB,Darcel Schlecht,MG Advanced,Hottechi,Lost,2017-07-30,2017-08-05,0.0,technolgy,1997.0,8170.38,16499.0,Korea,Unknown,MG,3393.0,Melvin Marxen,Central,0
KQLS98VW,Darcel Schlecht,GTX Plus Basic,Condax,Won,2017-07-30,2017-12-04,1245.0,medical,2017.0,4.54,9.0,United States,Unknown,GTX,1096.0,Melvin Marxen,Central,1
LKQL4GRO,Darcel Schlecht,GTX Plus Basic,Scottech,Won,2017-07-30,2017-08-04,1160.0,marketing,2012.0,45.39,100.0,United States,Inity,GTX,1096.0,Melvin Marxen,Central,1
4DKUZ8JE,Darcel Schlecht,MG Special,Bioholding,Won,2017-07-30,2017-07-31,53.0,medical,2012.0,587.34,1356.0,Philipines,Unknown,MG,55.0,Melvin Marxen,Central,1
V3QM4V7G,Donn Cantrell,GTXPro,Initech,Lost,2017-07-30,2017-08-11,0.0,telecommunications,1994.0,6395.05,20275.0,United States,Unknown,Unknown,1096.0,Rocco Neubert,East,0
S9JXWIBD,Gladys Colclough,GTX Plus Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Melvin Marxen,Central,0
0XBGT413,Gladys Colclough,GTXPro,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
RTOIXNPC,Gladys Colclough,MG Special,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Melvin Marxen,Central,0
LZWH2OGW,Gladys Colclough,MG Advanced,Funholding,Lost,2017-07-30,2017-08-06,0.0,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,3393.0,Melvin Marxen,Central,0
R7JSQI5U,Hayden Neloms,MG Advanced,Newex,Lost,2017-07-30,2017-07-31,0.0,services,1991.0,1012.72,3492.0,Germany,Unknown,MG,3393.0,Celia Rouche,West,0
S5NZI5UN,James Ascencio,GTXPro,Cheers,Won,2017-07-30,2017-09-10,5031.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,Unknown,1096.0,Summer Sewald,West,1
XQQ3JS90,Jonathan Berthelot,GTXPro,Rangreen,Won,2017-07-30,2017-07-31,5741.0,technolgy,1987.0,2938.67,8775.0,Panama,Unknown,Unknown,1096.0,Melvin Marxen,Central,1
7COYG1Z2,Kami Bicknell,MG Special,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Summer Sewald,West,0
5SED9K1C,Kami Bicknell,GTX Plus Basic,Plusstrip,Won,2017-07-30,2017-08-09,1038.0,entertainment,2002.0,349.81,315.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,1
OVLGWURN,Kary Hendrixson,GTX Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Summer Sewald,West,0
810GB47D,Kary Hendrixson,GTX Basic,Condax,Lost,2017-07-30,2017-08-05,0.0,medical,2017.0,4.54,9.0,United States,Unknown,GTX,550.0,Summer Sewald,West,0
GZCWRMIR,Kary Hendrixson,GTX Basic,J-Texon,Lost,2017-07-30,2017-11-20,0.0,retail,1989.0,1388.67,3583.0,United States,Unknown,GTX,550.0,Summer Sewald,West,0
UHIIYU2J,Lajuana Vencill,GTX Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
5W29OCB8,Lajuana Vencill,MG Special,Bioholding,Engaging,2017-07-30,2017-08-02,472.0,medical,2012.0,587.34,1356.0,Philipines,Unknown,MG,55.0,Dustin Brinkmann,Central,0
PST4NDK4,Lajuana Vencill,GTX Basic,Funholding,Won,2017-07-30,2017-08-09,502.0,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,550.0,Dustin Brinkmann,Central,1
R7I947IZ,Marty Freudenburg,GTX Plus Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Melvin Marxen,Central,0
754UOV5F,Marty Freudenburg,MG Special,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Melvin Marxen,Central,0
MTN3BOMC,Maureen Marcano,GTX Plus Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Summer Sewald,West,0
8U9DLK26,Maureen Marcano,GTXPro,Nam-zim,Won,2017-07-30,2017-07-31,4913.0,services,1987.0,405.59,1179.0,Brazil,Warephase,Unknown,1096.0,Summer Sewald,West,1
ABT1TDH1,Moses Frase,GTX Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
DJFMG9QI,Moses Frase,MG Special,Plusstrip,Engaging,2017-07-30,2017-08-02,472.0,entertainment,2002.0,349.81,315.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,0
DDWSCXZA,Moses Frase,MG Advanced,Rundofase,Won,2017-07-30,2017-09-19,3457.0,technolgy,1983.0,1008.06,1238.0,United States,Unknown,MG,3393.0,Dustin Brinkmann,Central,1
GWQX8BSZ,Niesha Huffines,GTX Basic,Donquadtech,Engaging,2017-07-30,2017-08-02,472.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,550.0,Melvin Marxen,Central,0
D9NLFAEG,Niesha Huffines,GTX Basic,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Melvin Marxen,Central,0
TX5SADEI,Niesha Huffines,GTX Plus Basic,Dontechi,Engaging,2017-07-30,2017-08-02,472.0,software,1982.0,4618.0,10083.0,United States,Unknown,GTX,1096.0,Melvin Marxen,Central,0
I5AKI9KC,Niesha Huffines,MG Special,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Melvin Marxen,Central,0
T2UA7F7Z,Reed Clapper,GTX Plus Pro,Opentech,Won,2017-07-30,2017-08-08,5204.0,finance,1994.0,355.23,853.0,United States,Unknown,GTX,5482.0,Rocco Neubert,East,1
FOGOYZ75,Rosie Papadopoulos,MG Advanced,Plussunin,Won,2017-07-30,2017-08-07,3019.0,retail,2003.0,1419.98,4018.0,United States,Unknown,MG,3393.0,Cara Losch,East,1
I9IJS5BM,Rosie Papadopoulos,MG Advanced,Sumace,Won,2017-07-30,2017-08-18,3453.0,retail,2000.0,167.89,493.0,Romania,Unknown,MG,3393.0,Cara Losch,East,1
0M3NCPQX,Versie Hillebrand,MG Special,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Dustin Brinkmann,Central,0
RN7M3757,Versie Hillebrand,MG Advanced,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Dustin Brinkmann,Central,0
2HU8CPJ3,Vicki Laflamme,MG Advanced,Labdrill,Won,2017-07-30,2017-11-13,3464.0,medical,1985.0,2741.37,9226.0,United States,Unknown,MG,3393.0,Celia Rouche,West,1
OJ42ZCHR,Violet Mclelland,MG Special,unknow,Engaging,2017-07-30,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Cara Losch,East,0
M2UI5MKB,Violet Mclelland,MG Advanced,Zathunicon,Won,2017-07-30,2017-08-19,2937.0,retail,2010.0,71.12,144.0,United States,Unknown,MG,3393.0,Cara Losch,East,1
HWVR6IJ7,Wilburn Farren,GTX Basic,Kan-code,Won,2017-07-30,2017-08-15,463.0,software,1982.0,11698.03,34288.0,United States,Unknown,GTX,550.0,Cara Losch,East,1
QD4ONE04,Anna Snelling,MG Special,Rangreen,Engaging,2017-07-31,2017-08-02,472.0,technolgy,1987.0,2938.67,8775.0,Panama,Unknown,MG,55.0,Dustin Brinkmann,Central,0
V0XFS245,Boris Faz,GTXPro,Bluth Company,Won,2017-07-31,2017-09-11,4096.0,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,Unknown,1096.0,Rocco Neubert,East,1
0PT4RY4P,Cecily Lampkin,MG Advanced,unknow,Engaging,2017-07-31,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Dustin Brinkmann,Central,0
FSEV7ZJC,Darcel Schlecht,GTXPro,unknow,Engaging,2017-07-31,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
OEP0IJ6S,Darcel Schlecht,GTXPro,unknow,Engaging,2017-07-31,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
YWGU40CP,Darcel Schlecht,MG Special,unknow,Engaging,2017-07-31,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Melvin Marxen,Central,0
ICG3THQK,Gladys Colclough,GTX Basic,Sumace,Engaging,2017-07-31,2017-08-02,472.0,retail,2000.0,167.89,493.0,Romania,Unknown,GTX,550.0,Melvin Marxen,Central,0
WOO9JXOQ,Gladys Colclough,MG Advanced,Sumace,Engaging,2017-07-31,2017-08-02,472.0,retail,2000.0,167.89,493.0,Romania,Unknown,MG,3393.0,Melvin Marxen,Central,0
OBDEDIXA,Hayden Neloms,MG Advanced,unknow,Engaging,2017-07-31,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Celia Rouche,West,0
1O72EKFY,James Ascencio,GTX Plus Pro,unknow,Engaging,2017-07-31,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,5482.0,Summer Sewald,West,0
4XXAK1QL,Jonathan Berthelot,GTX Basic,unknow,Engaging,2017-07-31,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Melvin Marxen,Central,0
WU81R3XH,Lajuana Vencill,GTX Basic,unknow,Engaging,2017-07-31,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
HHWZEWDV,Lajuana Vencill,GTX Plus Basic,unknow,Engaging,2017-07-31,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Dustin Brinkmann,Central,0
EMH2I8XE,Lajuana Vencill,MG Advanced,Acme Corporation,Engaging,2017-07-31,2017-08-02,472.0,technolgy,1996.0,1100.04,2822.0,United States,Unknown,MG,3393.0,Dustin Brinkmann,Central,0
UBO7V799,Lajuana Vencill,MG Advanced,unknow,Engaging,2017-07-31,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Dustin Brinkmann,Central,0
